CD,CL,Cm,CYb,Cnb,Clb,CLq,Cmq,CLad,Cmad,Clp,CYp,Cnp,Cnr,Clr
0.11691927345224883,1.2993857129628679,-0.06977440253606271,-0.001233,0.0001328,-0.001878,0.07048,-0.1972,0.01185,-0.04784,-0.008038,-0.004803,-0.001664,-0.0008786,0.00542
0.13308691359314623,1.40452744704323,-0.08371764490162603,-0.001233,0.0001328,-0.001889,0.07048,-0.1972,0.01086,-0.04384,-0.007416,-0.004978,-0.001871,-0.0009747,0.005774
0.15047670206420816,1.5068763971228039,-0.0989457258928001,-0.001233,0.0001328,-0.001898,0.07048,-0.1972,0.01026,-0.04144,-0.006707,-0.005152,-0.002092,-0.001067,0.006095
0.16899853339919524,1.6022487870384943,-0.11593251816348682,-0.001233,0.0001328,-0.001906,0.07048,-0.1972,0.009367,-0.03783,-0.005915,-0.005326,-0.002324,-0.001154,0.00638
0.1884263946357085,1.6805890533002976,-0.13395198327264093,-0.001233,0.0001328,-0.001913,0.07048,-0.1972,0.008548,-0.03453,-0.005039,-0.005499,-0.002564,-0.001231,0.006625
0.20822361488331934,1.7193238885986288,-0.15138013303762163,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
0.22727961554147214,1.6752788949948079,-0.006811033502781495,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.24395421557331085,1.493491637002638,-0.018880792846482253,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.25746105719202256,1.1689018050605602,-0.03718153155362634,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.2698024545758099,0.808312463411994,-0.05736909365030681,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.28415964088274476,0.5394505435197615,-0.07401099674455068,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.3016908802827668,0.39190297137381175,-0.0856955977677883,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.3217626612694701,0.3289585438615972,-0.09385893838020594,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.34345380640671075,0.31137454308354295,-0.10011509585222311,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.36612860359270405,0.31547457127582845,-0.10545400226695052,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.3894253367764817,0.32947083075361955,-0.11037241368529946,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.41314515656255796,0.3479161340662886,-0.11509984627688724,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.4371732724195809,0.36835374297677886,-0.1197383218446381,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.46143630459066803,0.3896695855728364,-0.12433207768877304,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.48588116802144893,0.41133986913030973,-0.12889975239411144,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.5104649611341598,0.4330978435811622,-0.13344878199457297,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.5351501828990393,0.45478821269356934,-0.13798174794937348,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.5599024756247959,0.47630398836032367,-0.14249915589553663,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.5846895544515586,0.49755925718252547,-0.14700064623679596,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.6094806921776836,0.518477522458616,-0.15148551917748795,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.6342464634508119,0.5389867837444998,-0.15595296100017772,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.6589586100121231,0.5590175251944198,-0.1604021404680459,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.6835899625009962,0.5785019570999778,-0.16483224889925646,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.708114388805836,0.5973737956345697,-0.1692425158781142,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.7325067550180913,0.6155682722267518,-0.17363221447049929,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.7567428925227395,0.6330222393645186,-0.17800066194920608,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.7807995682292302,0.6496743152318134,-0.18234721862496833,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.8046544565547887,0.6654650421389986,-0.18667128590225737,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.8282861125154459,0.6803370477250276,-0.19097230404035279,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.8516739456233813,0.6942352039427959,-0.19524974982444282,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.8747981944475506,0.707106781440264,-0.1995031342326496,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.8976399017677238,0.718901598076534,-0.20373200013374632,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.9201808902860754,0.7295721608059855,-0.20793592002843084,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.9424037388764828,0.7390738003866445,-0.21211449383768485,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.9642917593594416,0.7473647984763904,-0.216267346737833,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
0.9858289737945274,0.7544065067390846,-0.22039412704031924,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.0070000922845415,0.7601634576206362,-0.22449450411361427,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.0277904912869227,0.764603466484784,-0.22856816634448035,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.0481861924290259,0.7676977248249047,-0.2326148191358189,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.068173841824714,0.769420884293932,-0.23663418293838245,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.087740689890411,0.7697511313201082,-0.24062599131372933,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.106874571659417,0.768670252102298,-0.24458998902589227,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.125563887593872,0.7661636878050905,-0.24852593015932908,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.1437975848942876,0.7622205798007431,-0.2524335762608157,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.1615651393070683,0.7568338048323153,-0.2563126945030322,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.1788565374309,0.7500000000000012,-0.2601630558676662,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.1956622595232862,0.7417195775004555,-0.263984433345942,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.2119732628089004,0.731996729077082,-0.2677766001545467,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.2277809652917537,0.7208394201673423,-0.2715393279649936,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.2430772300734867,0.7082593737614417,-0.2752723851445218,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.25785435018034,0.6942720440148838,-0.2789755350066808,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.272105033901623,0.6788965796854768,-0.2826485340698054,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.2858223906426518,0.6621557774932377,-0.2862911303216225,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.2989999172953355,0.6440760255292564,-0.28990306148827993,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.3116314851296982,0.6246872368668343,-0.2934840533061144,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.3237113272097258,0.6040227735550537,-0.2970338177945138,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.3352340263370146,0.5821193612012904,-0.30055205152825093,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.3461945035257248,0.5590169943749475,-0.30403843390769136,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.3565880070123826,0.5347588330898538,-0.3074926254252962,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.3664101018040407,0.5093910906471967,-0.31091426592685484,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.3756566597682984,0.48296291314453416,-0.3143029728658933,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.3843238502686117,0.4555262509792629,-0.3176583395497133,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.3924081313482521,0.4271357226968511,-0.3209799333755165,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.3999062414661756,0.39784847155511643,-0.32426729405507293,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.4068151917879397,0.3677240151957861,-0.32751993182638345,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.4131322590346742,0.33682408883346526,-0.33073732565078195,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.4188549788929612,0.30521248238988896,-0.3339189213939121,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.4239811399882942,0.2729548720179329,-0.3370641299889931,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.4285087784246304,0.24011864647522388,-0.34017232558077903,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.432436172892321,0.2067727288213004,-0.3432428436485856,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.4357618403465142,0.1729873939250894,-0.3462749791067362,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.438484532257907,0.13883408228094218,-0.34926798438075185,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.4406032314374793,0.10438521064158761,-0.35222106745757026,-0.001233,0.0001328,-0.001739,0.07048,-0.1972,0.01316,-0.05314,-0.008859,-0.002995,-0.0001446,-0.000175,0.0005564
1.4421171494366078,0.06971397998507745,-0.35513338990804716,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.4430257245237292,0.03489418134011384,-0.35800406487995035,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.4433286202384465,1.2246467991473532e-16,-0.36083215505961164,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.4430257245237292,-0.0348941813401136,-0.36361667060035263,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.4421171494366078,-0.0697139799850772,-0.36635656701575064,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.4406032314374793,-0.10438521064158736,-0.3690507430357477,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.438484532257907,-0.13883408228094238,-0.37169803842355237,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.4357618403465142,-0.1729873939250896,-0.374297231751212,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.432436172892321,-0.2067727288213006,-0.37684703813166387,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.4285087784246309,-0.24011864647522368,-0.37934610690500514,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.4239811399882942,-0.27295487201793267,-0.38179301927663195,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.4188549788929612,-0.30521248238988874,-0.38418628590482357,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.4131322590346742,-0.33682408883346504,-0.38652434443525124,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.4068151917879397,-0.36772401519578596,-0.3888055569798015,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.3999062414661758,-0.3978484715551163,-0.39102820753699974,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.3924081313482521,-0.4271357226968513,-0.39319049935121986,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.3843238502686117,-0.4555262509792631,-0.39529055220774795,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.3756566597682984,-0.4829629131445344,-0.3973263996606575,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.3664101018040407,-0.5093910906471965,-0.3992959861903262,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.356588007012383,-0.5347588330898537,-0.4011971642872944,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.346194503525725,-0.5590169943749473,-0.40302769145903267,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.3352340263370148,-0.5821193612012904,-0.4047852271560407,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.3237113272097263,-0.6040227735550537,-0.4064673296135453,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.3116314851296982,-0.624687236866834,-0.40807145260491606,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.2989999172953355,-0.6440760255292566,-0.409594942102744,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.2858223906426518,-0.6621557774932377,-0.4110350328433579,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.272105033901623,-0.6788965796854769,-0.4123888447903718,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.2578543501803403,-0.6942720440148838,-0.4136533794926647,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.2430772300734865,-0.7082593737614415,-0.4148255163319952,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.2277809652917537,-0.7208394201673423,-0.41590200865524324,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.2119732628089004,-0.7319967290770821,-0.41687947978605566,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.1956622595232864,-0.7417195775004555,-0.4177544189104363,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.1788565374309001,-0.7499999999999998,-0.41852317683059354,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.161565139307068,-0.7568338048323142,-0.4191819615810936,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.1437975848942867,-0.7622205798007391,-0.41972683390111976,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.1255638875938703,-0.7661636878050825,-0.4201537025563551,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.1068745716594128,-0.7686702521022761,-0.4204583195037259,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.087740689890401,-0.7697511313200571,-0.42063627489194305,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.068173841824692,-0.7694208842938133,-0.4206829918904673,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.0481861924289753,-0.767697724824625,-0.4205937213392028,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.0277904912868092,-0.7646034664841297,-0.42036353621088235,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
1.0070000922842852,-0.7601634576191028,-0.41998732587775606,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
0.9858289737939477,-0.754406506735489,-0.4194597901738293,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
0.9642917593581342,-0.7473647984679658,-0.41877543324351413,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
0.9424037388735371,-0.7390738003669028,-0.4179285571671576,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
0.9201808902794483,-0.7295721607597347,-0.4169132553534999,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
0.897639901752834,-0.7189015979681956,-0.4157234056886868,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
0.8747981944141491,-0.7071067811865476,-0.41435266343101135,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
0.8516739455485659,-0.6942352033487545,-0.41279445384009905,-0.001233,0.0001328,-0.001918,0.07048,-0.1972,0.008196,-0.0331,-0.004122,-0.005621,-0.002739,-0.001296,0.006825
