DCD,DCn
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.00402,-0.001343
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0117,-0.01731
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.00201,0.002417
0.00196,0.003512
0.0015,0.004627
0.00103,0.005762
0.00057,0.006914
0.000108,0.008079
-0.000354,0.009255
-0.000815,0.01044
-0.00128,0.01163
-0.00176,0.01277
-0.00224,0.01374
-0.00275,0.01465
-0.00327,0.01547
-0.00379,0.01619
-0.00433,0.01682
-0.00488,0.01733
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
0.0029,0.001346
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
-0.00488,0.01733
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00136,0.00209
0.00132,0.003037
0.000914,0.004002
0.000509,0.004984
0.000106,0.005979
-0.000297,0.006987
-0.000699,0.008004
-0.0011,0.009029
-0.00151,0.01006
-0.00192,0.01104
-0.00235,0.01189
-0.00279,0.01267
-0.00324,0.01338
-0.0037,0.01401
-0.00417,0.01455
-0.00464,0.01499
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
0.00213,0.001164
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
-0.00464,0.01499
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.00024,0.001206
0.000211,0.001752
-4.48e-05,0.002309
-0.0003,0.002876
-0.000554,0.00345
-0.000808,0.004031
-0.00106,0.004619
-0.00132,0.00521
-0.00157,0.005804
-0.00183,0.006371
-0.0021,0.006858
-0.00238,0.007309
-0.00266,0.007719
-0.00295,0.008082
-0.00325,0.008394
-0.00355,0.00865
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
0.000725,0.0006716
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
-0.00355,0.00865
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
-0.000145,0.000603
-0.000159,0.0008762
-0.000287,0.001155
-0.000415,0.001438
-0.000542,0.001725
-0.000669,0.002016
-0.000796,0.002309
-0.000922,0.002605
-0.00105,0.002902
-0.00118,0.003186
-0.00132,0.003429
-0.00146,0.003655
-0.0016,0.003859
-0.00174,0.004041
-0.00189,0.004197
-0.00204,0.004325
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
9.76e-05,0.0003358
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
-0.00204,0.004325
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
8.2e-07,0.0
8.49e-07,0.0
1.1e-06,0.0
1.36e-06,0.0
1.61e-06,0.0
1.87e-06,0.0
2.12e-06,0.0
2.38e-06,0.0
2.63e-06,0.0
2.89e-06,0.0
3.16e-06,0.0
3.44e-06,0.0
3.72e-06,0.0
4.01e-06,0.0
4.31e-06,0.0
4.61e-06,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
3.35e-07,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
4.61e-06,0.0
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000674,-0.000603
0.000689,-0.0008762
0.000817,-0.001155
0.000944,-0.001438
0.00107,-0.001725
0.0012,-0.002016
0.00133,-0.002309
0.00145,-0.002605
0.00158,-0.002902
0.00171,-0.003186
0.00184,-0.003429
0.00199,-0.003655
0.00213,-0.003859
0.00227,-0.004041
0.00242,-0.004197
0.00257,-0.004325
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.000432,-0.0003358
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00257,-0.004325
0.00139,-0.0006716
0.00139,-0.0006716
0.00139,-0.0006716
0.00139,-0.0006716
0.00188,-0.001206
0.00191,-0.001752
0.00216,-0.002309
0.00242,-0.002876
0.00267,-0.00345
0.00293,-0.004031
0.00318,-0.004619
0.00343,-0.00521
0.00369,-0.005804
0.00395,-0.006371
0.00422,-0.006858
0.0045,-0.007309
