CD,CL,Cm,CYb,Cnb,Clb,CLq,Cmq,CLad,Cmad,Clp,CYp,Cnp,Cnr,Clr
0.279870484949707,0.711225440219892,-0.178969546685397,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.30135669323196,0.728913265410295,-0.183159893780491,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.323212597291564,0.745287983087998,-0.187061645904071,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.345396134783028,0.760372204907162,-0.190685696412663,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.367866744053543,0.774188714452737,-0.194042549594958,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.390585323901133,0.786760440556982,-0.197142334567953,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.413514194188407,0.798110431863314,-0.199994818639745,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.436617057285822,0.808261832587496,-0.202609420159563,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.459858960319035,0.817237859430075,-0.204995220875034,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.483206258195733,0.825061779597475,-0.20716097781619,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.506626577388274,0.831756889892448,-0.209115134725133,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.530088780449465,0.837346496837519,-0.210865833049712,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.553562931239891,0.841853897797831,-0.212420922518993,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.577020260846328,0.845302363072261,-0.21378797131772,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.600433134171954,0.847715118923957,-0.214974275876383,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.623775017180253,0.849115331523501,-0.215986870292943,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.647020444775725,0.849526091779801,-0.216832535401685,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.670144989305714,0.848970401035468,-0.217517807504127,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.693125229668879,0.847471157605001,-0.218048986776339,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.71593872101705,0.845051144135446,-0.218432145366507,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.738563965038354,0.841733015770435,-0.218673135196045,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.760980380810683,0.837539289099607,-0.218777595477038,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.783168276215701,0.832492331876376,-0.218750959958305,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.805108819904684,0.826614353487852,-0.218598463911894,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.826784013808564,0.819927396161505,-0.218325150871331,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.848176666185546,0.812453326893759,-0.2179358791325,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.869270365200717,0.804213830086303,-0.217435328027613,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.890049453032957,0.795230400876339,-0.216828003982242,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.910499000505391,0.785524339147401,-0.216118246365062,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.930604782236514,0.775116744207701,-0.215310233139468,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.95035325230989,0.764028510123183,-0.214407986325925,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.969731520461133,0.752280321692688,-0.213415377283484,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.98872732878162,0.739892651052759,-0.212336131818595,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.00732902893903,0.726885754899685,-0.211173835128968,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.02552555991545,0.713279672316439,-0.209931936589938,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.04330642626449,0.699094223192163,-0.208613754390459,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.06066167688918,0.684349007221784,-0.207222480025573,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.07758188434309,0.669063403473292,-0.205761182651896,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.0940581246577,0.653256570510108,-0.204232813312403,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.11008195769899,0.6369474470558,-0.202640209036515,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.12564540805728,0.620154753188283,-0.200986096821277,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.140740946474,0.602896992050428,-0.199273097499122,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.15536147180985,0.585192452063831,-0.197503729497545,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.16950029355898,0.567059209632249,-0.195680412495749,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.18315111491366,0.548515132321,-0.193805470983143,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.19630801638474,0.529577882498378,-0.191881137724363,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.20896543998273,0.510264921424877,-0.1899095571353,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.22111817396479,0.490593513775777,-0.187892788574439,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.23276133815297,0.470580732582363,-0.185832809553639,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.24389036982884,0.450243464576802,-0.183731518872336,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.25450101021001,0.429598415925435,-0.181590739678964,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.26458929151374,0.408662118334962,-0.179412222463287,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.27415152461288,0.387450935515749,-0.177197647983146,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.28318428728941,0.365981069986235,-0.174948630129037,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.29168441309052,0.344268570202134,-0.172666718729785,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.29964898079227,0.322329337993912,-0.170353402302464,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.3070753044756,0.30017913629576,-0.168010110749605,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.31396092421919,0.277833597149051,-0.16563821800664,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.32030359741378,0.255308229963057,-0.163239044642397,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.32610129070194,0.232618430015493,-0.160813860415411,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.33135217254742,0.20977948717523,-0.158363886788692,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.33605460643766,0.186806594829371,-0.155890299405532,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.34020714472294,0.163714858996668,-0.153394230528843,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.34380852309536,0.140519307609132,-0.150876771446453,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.34685765571047,0.117234899943519,-0.148338974844725,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.34935363095407,0.093876536184244,-0.145781857152789,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.35129570785647,0.070459067099187,-0.143206400859632,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.35268331315609,0.046997303809711,-0.140613556806242,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.35351603901394,0.023506027636155,-0.138004246454942,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.35379364138022,0.000000000000000,-0.135379364138022,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.35351603901394,-0.023506027636155,-0.132739779287724,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.35268331315609,-0.046997303809712,-0.130086338649625,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.35129570785647,-0.070459067099188,-0.127419868481405,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.34935363095407,-0.093876536184244,-0.124741176738984,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.34685765571047,-0.117234899943519,-0.122051055251989,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.34380852309536,-0.140519307609133,-0.119350281890478,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.34020714472294,-0.163714858996668,-0.116639622724866,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.33605460643766,-0.186806594829371,-0.113919834180966,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.33135217254742,-0.20977948717523,-0.111191665192061,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.32610129070194,-0.232618430015493,-0.108455859349928,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.32030359741378,-0.255308229963058,-0.105713157056747,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.31396092421919,-0.277833597149051,-0.102964297679803,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.3070753044756,-0.300179136295761,-0.100210021710962,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.29964898079227,-0.322329337993912,-0.09745107293285,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.29168441309052,-0.344268570202134,-0.094688200593753,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.28318428728941,-0.365981069986235,-0.091922161593223,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.27415152461288,-0.387450935515749,-0.089153722680455,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.26458929151374,-0.408662118334962,-0.086383662667509,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.25450101021001,-0.429598415925435,-0.083612774659483,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.24389036982884,-0.450243464576802,-0.080841868303828,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.23276133815297,-0.470580732582363,-0.078071772060996,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.22111817396479,-0.490593513775777,-0.075303335498705,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.20896543998273,-0.510264921424878,-0.07253743161214,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.19630801638474,-0.529577882498378,-0.069774959172496,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.18315111491366,-0.548515132321,-0.06701684510632,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.16950029355898,-0.567059209632249,-0.064264046908198,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.15536147180985,-0.585192452063831,-0.061517555089399,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.140740946474,-0.602896992050428,-0.058778395665209,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.12564540805728,-0.620154753188283,-0.056047632683731,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.11008195769899,-0.636947447055801,-0.053326370799083,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.0940581246577,-0.653256570510109,-0.050615757891982,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.07758188434309,-0.669063403473295,-0.047916987740852,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.06066167688917,-0.68434900722179,-0.045231302746697,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.04330642626449,-0.699094223192181,-0.042559996715105,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.02552555991544,-0.713279672316479,-0.039904417698901,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
1.00732902893899,-0.726885754899776,-0.037265970905081,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.988727328781542,-0.739892651052974,-0.034646121669843,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.96973152046095,-0.752280321693186,-0.032046398505655,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.950353252309459,-0.764028510124341,-0.029468396224489,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.930604782235506,-0.775116744210396,-0.026913779141494,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.91049900050303,-0.785524339153662,-0.024384284363565,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.890049453027432,-0.795230400890883,-0.021881725167374,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.869270365187796,-0.804213830120067,-0.019407994471521,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.848176666155349,-0.812453326972083,-0.016965068407342,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.826784013738058,-0.819927396343062,-0.014555009992399,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.805108819740199,-0.826614353908371,-0.012179972909183,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.783168275832313,-0.832492332849567,-0.00984220538778,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.760980379917912,-0.837539291349868,-0.007544054182158,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.738563962961453,-0.841733020968848,-0.005287968608355,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.715938716190398,-0.84505115613297,-0.003076504562852,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
0.693125218463943,-0.847471185266328,-0.000912328323448,-0.001827,0.000228,-0.0002508,0.1047,-0.1954,0.02261,-0.06881,-0.007199,-0.0001978,-0.000241,-0.0002715,0.0008263
